"gene_id","p_simes","padj_simes"
"ENSG00000146223.16",0.000619740271141954,0.0188677741440982
"ENSG00000147548.17",0.00063757529094771,0.0188677741440982
"ENSG00000155657.29",0.000661048981206292,0.0188677741440982
"ENSG00000159023.22",0.000658401508607455,0.0188677741440982
"ENSG00000161016.18",0.000667322351857036,0.0188677741440982
"ENSG00000163421.9",0.000655723137150564,0.0188677741440982
"ENSG00000165055.16",0.000678231939354874,0.0188677741440982
"ENSG00000165175.17",0.000617723288687341,0.0188677741440982
"ENSG00000166900.17",0.000622094808804309,0.0188677741440982
"ENSG00000168488.19",0.000616085419208463,0.0188677741440982
"ENSG00000168685.15",0.000636252500406268,0.0188677741440982
"ENSG00000171049.9",0.000642292186457461,0.0188677741440982
"ENSG00000171681.13",0.000633981988847152,0.0188677741440982
"ENSG00000172939.9",0.000645492014584934,0.0188677741440982
"ENSG00000174021.12",0.00062358066326632,0.0188677741440982
"ENSG00000174437.18",0.000632585981454125,0.0188677741440982
"ENSG00000174718.12",0.000609710693470528,0.0188677741440982
"ENSG00000183283.16",0.000616858269768024,0.0188677741440982
"ENSG00000183475.13",0.000594483196881263,0.0188677741440982
"ENSG00000183762.13",0.000589983665241123,0.0188677741440982
"ENSG00000186350.12",0.000666017787841785,0.0188677741440982
"ENSG00000186432.10",0.000642372056789435,0.0188677741440982
"ENSG00000198265.12",0.000650976827961839,0.0188677741440982
"ENSG00000198898.15",0.000604151445920437,0.0188677741440982
"ENSG00000240065.8",0.000649074276442099,0.0188677741440982
"ENSG00000257335.8",0.00062258773235507,0.0188677741440982
"ENSG00000136450.13",0.000695092312881224,0.0191367100735729
"ENSG00000142864.15",0.000694812216690557,0.0191367100735729
"ENSG00000174231.17",0.00069367348767863,0.0191367100735729
"ENSG00000108654.16",0.000698260565794468,0.0191495479892704
"ENSG00000161405.17",0.000702299478683275,0.0191495479892704
"ENSG00000163041.13",0.000700629185376016,0.0191495479892704
"ENSG00000182220.15",0.000703144335648629,0.0191495479892704
"ENSG00000197006.15",0.000703590472217133,0.0191495479892704
"ENSG00000120265.19",0.000707358041270396,0.0192082351024701
"ENSG00000084110.11",0.000715965049739708,0.0193977712680615
"ENSG00000274265.5",0.000719360823112882,0.0194455790755752
"ENSG00000137504.15",0.000721240828296113,0.0194522893984569
"ENSG00000152242.11",0.000723506027189045,0.0194693348761188
"ENSG00000067066.17",0.000728946303780991,0.0194892938618033
"ENSG00000115561.16",0.000726778085610278,0.0194892938618033
"ENSG00000167984.18",0.000729507366517366,0.0194892938618033
"ENSG00000173812.11",0.000730787212165598,0.0194892938618033
"ENSG00000112062.11",0.000734112173123787,0.01951838194488
"ENSG00000137845.15",0.000735152545361221,0.01951838194488
"ENSG00000115935.18",0.000739731177306753,0.0195528500325361
"ENSG00000257103.9",0.000738118855083588,0.0195528500325361
"ENSG00000050344.9",0.000748091732896709,0.0195661824289695
"ENSG00000103994.18",0.00074379208856839,0.0195661824289695
"ENSG00000114030.13",0.000748442176630324,0.0195661824289695
"ENSG00000134900.12",0.000745304175429068,0.0195661824289695
"ENSG00000182087.14",0.0007456546827075,0.0195661824289695
"ENSG00000151726.15",0.00075084850027052,0.0195861377937087
"ENSG00000150093.20",0.000758588650928277,0.0196163455698828
"ENSG00000165097.16",0.000758563038485948,0.0196163455698828
